ID	ID_rc	ID_ad
1215	3260-ha	f1035
1216	3260-ha	f1036
1217	3260-ha	f1037
1218	3260-ha	f1569
1219	3260-ha	f2020
1220	3260-ha	f2033
1221	3260-ha	f2050
1222	3260-ha	f2066
1223	3260-ha	f2131
1224	3260-ha	f2139
1225	3260-ha	f2142
1226	3260-ha	f2206
1227	3260-ha	f2207
1228	3260-ha	f2345
1229	3260-ha	f2346
1230	3260-ha	f2347
1231	3260-ha	f2368
1232	3260-ha	f2409
1233	3260-ha	f2414
1234	3260-ha	f2434
1235	3260-ha	f2455
1236	3260-ha	f2482
1237	3260-ha	f2522
1238	3260-ha	f2560
1239	3260-ha	f2593
1240	3260-ha	f2628
1241	3260-ha	f2631
1242	3260-ha	f2644
1243	3260-ha	f2651
1244	3260-ha	f2700
1245	3260-ha	f2713
1246	3260-ha	f3051
1247	3260-ha	f4032
1248	3260-ha	f4119
1249	3260-ha	f4439
1250	3260-ha	f4441
1251	3260-ha	f4462
1252	3260-ha	f4509
1253	3260-ha	f4510
1254	3260-ha	f4588
1255	3260-ha	f4589
1256	3282-had	f97
1257	3282-had	f129
1258	3282-had	f176
1259	3282-had	f215
1260	3282-had	f227
1261	3282-had	f236
1262	3282-had	f274
1263	3282-had	f275
1264	3282-had	f276
1265	3282-had	f411
1266	3282-had	f475
1267	3282-had	f546
1268	3282-had	f547
1269	3282-had	f1035
1270	3282-had	f1561
1271	3282-had	f2078
1272	3282-had	f2084
1273	3282-had	f2199
1274	3282-had	f2347
1275	3282-had	f2368
1276	3282-had	f2472
1277	3282-had	f2521
1278	3282-had	f2545
1279	3282-had	f2560
1280	3282-had	f2612
1281	3282-had	f2614
1282	3282-had	f2630
1283	3282-had	f2633
1284	3282-had	f2702
1285	3282-had	f2737
1286	3282-had	f2740
1287	3282-had	f2743
1288	3282-had	f2821
1289	3282-had	f2822
1290	3282-had	f2837
1291	3282-had	f2838
1292	3282-had	f3043
1293	3282-had	f4126
1294	3282-had	f4128
1295	3282-had	f4268
1296	3282-had	f4425
1297	3282-had	f4533
1298	3282-had	f4591
1299	3282-had	f4592
1300	3282-had	f4597
1301	3282-had	f4642
1302	3291-hagyap	f3009
1303	3291-hagyap	f3222
1304	3291-hagyap	f3780
1305	3330-hal	f1
1306	3330-hal	f100
1307	3330-hal	f101
1308	3330-hal	f108
1309	3330-hal	f120
1310	3330-hal	f124
1311	3330-hal	f126
1312	3330-hal	f142
1313	3330-hal	f176
1314	3330-hal	f197
1315	3330-hal	f209
1316	3330-hal	f214
1317	3330-hal	f216
1318	3330-hal	f221
1319	3330-hal	f240
1320	3330-hal	f242
1321	3330-hal	f248
1322	3330-hal	f274
1323	3330-hal	f430
1324	3330-hal	f543
1325	3330-hal	f546
1326	3330-hal	f547
1327	3330-hal	f555
1328	3330-hal	f556
1329	3330-hal	f563
1330	3330-hal	f565
1331	3330-hal	f566
1332	3330-hal	f567
1333	3330-hal	f571
1334	3330-hal	f1023
1335	3330-hal	f1025
1336	3330-hal	f1030
1337	3330-hal	f1033
1338	3330-hal	f1039
1339	3330-hal	f2020
1340	3330-hal	f2022
1341	3330-hal	f2023
1342	3330-hal	f2033
1343	3330-hal	f2066
1344	3330-hal	f2131
1345	3330-hal	f2139
1346	3330-hal	f2142
1347	3330-hal	f2143
1348	3330-hal	f2145
1349	3330-hal	f2160
1350	3330-hal	f2165
1351	3330-hal	f2169
1352	3330-hal	f2205
1353	3330-hal	f2207
1354	3330-hal	f2219
1355	3330-hal	f2232
1356	3330-hal	f2236
1357	3330-hal	f2302
1358	3330-hal	f2303
1359	3330-hal	f2345
1360	3330-hal	f2346
1361	3330-hal	f2347
1362	3330-hal	f2368
1363	3330-hal	f2409
1364	3330-hal	f2430
1365	3330-hal	f2434
1366	3330-hal	f2444
1367	3330-hal	f2455
1368	3330-hal	f2476
1369	3330-hal	f2477
1370	3330-hal	f2560
1371	3330-hal	f2651
1372	3330-hal	f2676
1373	3330-hal	f2700
1374	3330-hal	f3051
1375	3330-hal	f4032
1376	3330-hal	f4119
1377	3330-hal	f4126
1378	3330-hal	f4268
1379	3330-hal	f4280
1380	3330-hal	f4439
1381	3330-hal	f4441
1382	3330-hal	f4462
1383	3330-hal	f4477
1384	3330-hal	f4509
1385	3330-hal	f4510
1386	3330-hal	f4549
1387	3330-hal	f4588
1388	3330-hal	f4589
1389	3330-hal	f4644
1390	3330-hal	f4648
1391	3330-hal	f4651
1392	3330-hal	f4750
1393	3330-hal	f4756
1394	3345-halo	f120
1395	3345-halo	f124
1396	3345-halo	f221
1397	3345-halo	f248
1398	3345-halo	f430
1399	3345-halo	f438
1400	3345-halo	f440
1401	3345-halo	f448
1402	3345-halo	f1030
1403	3345-halo	f1033
1404	3345-halo	f2066
1405	3345-halo	f2219
1406	3345-halo	f2398
1407	3345-halo	f2430
1408	3345-halo	f2476
1409	3345-halo	f2477
1410	3345-halo	f4462
1411	3345-halo	f4509
1412	3345-halo	f4510
1413	3345-halo	f4644
1414	3345-halo	f4651
1415	3345-halo	f4750
1416	3345-halo	f4756
1417	3351-hamar	f584
1418	3351-hamar	f585
1419	3351-hamar	f657
1420	3351-hamar	f2737
1421	3351-hamar	f2749
1422	3351-hamar	f2752
1423	3351-hamar	f2780
1424	3351-hamar	f2782
1425	3351-hamar	f2808
1426	3351-hamar	f2821
1427	3351-hamar	f2822
1428	3351-hamar	f2825
1429	3351-hamar	f2829
1430	3351-hamar	f2830
1431	3351-hamar	f2938
1432	3351-hamar	f2998
1433	3351-hamar	f3006
1434	3351-hamar	f3044
1435	3354-hamor	f2361
1436	3366-hanem	f2759
1437	3366-hanem	f2965
1438	3366-hanem	f2979
1439	3366-hanem	f3009
1440	3366-hanem	f3046
1441	3368-hanga	f101
1442	3368-hanga	f214
1443	3368-hanga	f543
1444	3368-hanga	f2021
1445	3368-hanga	f2345
1446	3368-hanga	f2560
1447	3368-hanga	f4439
1448	3368-hanga	f4441
1449	3412-harkaly	f2478
1450	3414-harmat	f3157
1451	3426-has	f100
1452	3426-has	f101
1453	3426-has	f108
1454	3426-has	f120
1455	3426-has	f194
1456	3426-has	f196
1457	3426-has	f197
1458	3426-has	f214
1459	3426-has	f535
1460	3426-has	f543
1461	3426-has	f555
1462	3426-has	f556
1463	3426-has	f565
1464	3426-has	f566
1465	3426-has	f567
1466	3426-has	f1025
1467	3426-has	f1035
1468	3426-has	f1569
1469	3426-has	f1590
1470	3426-has	f1605
1471	3426-has	f1850
1472	3426-has	f1894
1473	3426-has	f2012
1474	3426-has	f2020
1475	3426-has	f2023
1476	3426-has	f2050
1477	3426-has	f2054
1478	3426-has	f2131
1479	3426-has	f2144
1480	3426-has	f2207
1481	3426-has	f2303
1482	3426-has	f2345
1483	3426-has	f2409
1484	3426-has	f2414
1485	3426-has	f2482
1486	3426-has	f2522
1487	3426-has	f2560
1488	3426-has	f2651
1489	3426-has	f3058
1490	3426-has	f3906
1491	3426-has	f3931
1492	3426-has	f4007
1493	3426-has	f4119
1494	3426-has	f4280
1495	3426-has	f4425
1496	3426-has	f4439
1497	3426-has	f4441
1498	3436-hat	f7
1499	3436-hat	f10
1500	3436-hat	f125
1501	3436-hat	f134
1502	3436-hat	f135
1503	3436-hat	f158
1504	3436-hat	f207
1505	3436-hat	f209
1506	3436-hat	f217
1507	3436-hat	f231
1508	3436-hat	f274
1509	3436-hat	f475
1510	3436-hat	f510
1511	3436-hat	f546
1512	3436-hat	f547
1513	3436-hat	f555
1514	3436-hat	f556
1515	3436-hat	f558
1516	3436-hat	f925
1517	3436-hat	f1024
1518	3436-hat	f1025
1519	3436-hat	f1035
1520	3436-hat	f1036
1521	3436-hat	f1037
1522	3436-hat	f1569
1523	3436-hat	f1863
1524	3436-hat	f1864
1525	3436-hat	f2050
1526	3436-hat	f2052
1527	3436-hat	f2053
1528	3436-hat	f2137
1529	3436-hat	f2268
1530	3436-hat	f2347
1531	3436-hat	f2368
1532	3436-hat	f2409
1533	3436-hat	f2414
1534	3436-hat	f2450
1535	3436-hat	f2458
1536	3436-hat	f2459
1537	3436-hat	f2482
1538	3436-hat	f2485
1539	3436-hat	f2522
1540	3436-hat	f2593
1541	3436-hat	f2615
1542	3436-hat	f2634
1543	3436-hat	f2644
1544	3436-hat	f2663
1545	3436-hat	f3242
1546	3436-hat	f3243
1547	3436-hat	f3261
1548	3436-hat	f3325
1549	3436-hat	f3332
1550	3436-hat	f3352
1551	3436-hat	f3824
1552	3436-hat	f3931
1553	3436-hat	f4041
1554	3436-hat	f4126
1555	3436-hat	f4280
1556	3436-hat	f4425
1557	3436-hat	f4426
1558	3436-hat	f4511
1559	3436-hat	f4564
1560	3436-hat	f4605
1561	3436-hat	f4606
1562	3436-hat	f4607
1563	3436-hat	f4613
1564	3436-hat	f4671
1565	3439-hatak	f905
1566	3439-hatak	f3243
1567	3451-haza	f6
1568	3451-haza	f7
1569	3451-haza	f10
1570	3451-haza	f125
1571	3451-haza	f134
1572	3451-haza	f135
1573	3451-haza	f136
1574	3451-haza	f158
1575	3451-haza	f176
1576	3451-haza	f194
1577	3451-haza	f196
1578	3451-haza	f207
1579	3451-haza	f209
1580	3451-haza	f210
1581	3451-haza	f242
1582	3451-haza	f257
1583	3451-haza	f274
1584	3451-haza	f475
1585	3451-haza	f522
1586	3451-haza	f527
1587	3451-haza	f546
1588	3451-haza	f547
1589	3451-haza	f555
1590	3451-haza	f556
1591	3451-haza	f558
1592	3451-haza	f564
1593	3451-haza	f572
1594	3451-haza	f925
1595	3451-haza	f1024
1596	3451-haza	f1025
1597	3451-haza	f1030
1598	3451-haza	f1033
1599	3451-haza	f1035
1600	3451-haza	f1036
1601	3451-haza	f1039
1602	3451-haza	f1569
1603	3451-haza	f1850
1604	3451-haza	f1858
1605	3451-haza	f1863
1606	3451-haza	f2012
1607	3451-haza	f2033
1608	3451-haza	f2037
1609	3451-haza	f2038
1610	3451-haza	f2050
1611	3451-haza	f2052
1612	3451-haza	f2054
1613	3451-haza	f2070
1614	3451-haza	f2073
1615	3451-haza	f2124
1616	3451-haza	f2137
1617	3451-haza	f2142
1618	3451-haza	f2143
1619	3451-haza	f2144
1620	3451-haza	f2172
1621	3451-haza	f2207
1622	3451-haza	f2243
1623	3451-haza	f2244
1624	3451-haza	f2253
1625	3451-haza	f2254
1626	3451-haza	f2255
1627	3451-haza	f2268
1628	3451-haza	f2269
1629	3451-haza	f2347
1630	3451-haza	f2368
1631	3451-haza	f2409
1632	3451-haza	f2414
1633	3451-haza	f2442
1634	3451-haza	f2444
1635	3451-haza	f2458
1636	3451-haza	f2459
1637	3451-haza	f2461
1638	3451-haza	f2482
1639	3451-haza	f2483
1640	3451-haza	f2490
1641	3451-haza	f2596
1642	3451-haza	f2605
1643	3451-haza	f2615
1644	3451-haza	f2634
1645	3451-haza	f2635
1646	3451-haza	f2639
1647	3451-haza	f2644
1648	3451-haza	f2651
1649	3451-haza	f2663
1650	3451-haza	f2710
1651	3451-haza	f3057
1652	3451-haza	f3058
1653	3451-haza	f3148
1654	3451-haza	f3242
1655	3451-haza	f3243
1656	3451-haza	f3261
1657	3451-haza	f3265
1658	3451-haza	f3281
1659	3451-haza	f3306
1660	3451-haza	f3325
1661	3451-haza	f3331
1662	3451-haza	f3332
1663	3451-haza	f3352
1664	3451-haza	f3787
1665	3451-haza	f3824
1666	3451-haza	f3906
1667	3451-haza	f3931
1668	3451-haza	f4007
1669	3451-haza	f4041
1670	3451-haza	f4119
1671	3451-haza	f4126
1672	3451-haza	f4268
1673	3451-haza	f4280
1674	3451-haza	f4425
1675	3451-haza	f4426
1676	3451-haza	f4434
1677	3451-haza	f4436
1678	3451-haza	f4445
1679	3451-haza	f4453
1680	3451-haza	f4477
1681	3451-haza	f4583
1682	3451-haza	f4584
1683	3451-haza	f4587
1684	3451-haza	f4595
1685	3451-haza	f4596
1686	3451-haza	f4605
1687	3451-haza	f4606
1688	3451-haza	f4607
1689	3451-haza	f4608
1690	3451-haza	f4609
1691	3451-haza	f4613
1692	3451-haza	f4628
1693	3451-haza	f4630
1694	3451-haza	f4671
1695	3473-hegy	f214
1696	3473-hegy	f217
1697	3473-hegy	f231
1698	3473-hegy	f542
1699	3473-hegy	f543
1700	3473-hegy	f2147
1701	3473-hegy	f2345
1702	3473-hegy	f2346
1703	3473-hegy	f2455
1704	3473-hegy	f2628
1705	3473-hegy	f2713
1706	3473-hegy	f4511
1707	3478-heja	f100
1708	3478-heja	f101
1709	3478-heja	f108
1710	3478-heja	f120
1711	3478-heja	f124
1712	3478-heja	f126
1713	3478-heja	f176
1714	3478-heja	f197
1715	3478-heja	f209
1716	3478-heja	f214
1717	3478-heja	f221
1718	3478-heja	f240
1719	3478-heja	f242
1720	3478-heja	f248
1721	3478-heja	f274
1722	3478-heja	f430
1723	3478-heja	f535
1724	3478-heja	f542
1725	3478-heja	f543
1726	3478-heja	f546
1727	3478-heja	f547
1728	3478-heja	f550
1729	3478-heja	f555
1730	3478-heja	f556
1731	3478-heja	f563
1732	3478-heja	f565
1733	3478-heja	f566
1734	3478-heja	f567
1735	3478-heja	f571
1736	3478-heja	f1023
1737	3478-heja	f1025
1738	3478-heja	f1030
1739	3478-heja	f1033
1740	3478-heja	f1039
1741	3478-heja	f1858
1742	3478-heja	f2020
1743	3478-heja	f2022
1744	3478-heja	f2023
1745	3478-heja	f2033
1746	3478-heja	f2066
1747	3478-heja	f2108
1748	3478-heja	f2124
1749	3478-heja	f2131
1750	3478-heja	f2139
1751	3478-heja	f2142
1752	3478-heja	f2143
1753	3478-heja	f2145
1754	3478-heja	f2160
1755	3478-heja	f2165
1756	3478-heja	f2205
1757	3478-heja	f2207
1758	3478-heja	f2219
1759	3478-heja	f2302
1760	3478-heja	f2303
1761	3478-heja	f2345
1762	3478-heja	f2346
1763	3478-heja	f2347
1764	3478-heja	f2368
1765	3478-heja	f2409
1766	3478-heja	f2430
1767	3478-heja	f2434
1768	3478-heja	f2443
1769	3478-heja	f2444
1770	3478-heja	f2476
1771	3478-heja	f2477
1772	3478-heja	f2490
1773	3478-heja	f2560
1774	3478-heja	f2612
1775	3478-heja	f2651
1776	3478-heja	f2676
1777	3478-heja	f2700
1778	3478-heja	f3051
1779	3478-heja	f3097
1780	3478-heja	f4032
1781	3478-heja	f4119
1782	3478-heja	f4126
1783	3478-heja	f4268
1784	3478-heja	f4280
1785	3478-heja	f4439
1786	3478-heja	f4462
1787	3478-heja	f4477
1788	3478-heja	f4509
1789	3478-heja	f4510
1790	3478-heja	f4549
1791	3478-heja	f4588
1792	3478-heja	f4644
1793	3478-heja	f4648
1794	3478-heja	f4651
1795	3478-heja	f4750
1796	3478-heja	f4756
1797	3510-herceg	f1040
1798	3510-herceg	f4354
1799	3515-herep	f2422
1800	3536-het	f7
1801	3536-het	f10
1802	3536-het	f125
1803	3536-het	f155
1804	3536-het	f207
1805	3536-het	f209
1806	3536-het	f217
1807	3536-het	f231
1808	3536-het	f274
1809	3536-het	f475
1810	3536-het	f510
1811	3536-het	f546
1812	3536-het	f547
1813	3536-het	f555
1814	3536-het	f556
1815	3536-het	f558
1816	3536-het	f1024
1817	3536-het	f1025
1818	3536-het	f1035
1819	3536-het	f1036
1820	3536-het	f1037
1821	3536-het	f1569
1822	3536-het	f1863
1823	3536-het	f2031
1824	3536-het	f2050
1825	3536-het	f2052
1826	3536-het	f2053
1827	3536-het	f2137
1828	3536-het	f2147
1829	3536-het	f2162
1830	3536-het	f2268
1831	3536-het	f2347
1832	3536-het	f2368
1833	3536-het	f2409
1834	3536-het	f2414
1835	3536-het	f2421
1836	3536-het	f2425
1837	3536-het	f2450
1838	3536-het	f2458
1839	3536-het	f2459
1840	3536-het	f2482
1841	3536-het	f2485
1842	3536-het	f2522
1843	3536-het	f2593
1844	3536-het	f2615
1845	3536-het	f2634
1846	3536-het	f2644
1847	3536-het	f2663
1848	3536-het	f2669
1849	3536-het	f3110
1850	3536-het	f3122
1851	3536-het	f4041
1852	3536-het	f4126
1853	3536-het	f4280
1854	3536-het	f4425
1855	3536-het	f4426
1856	3536-het	f4460
1857	3536-het	f4499
1858	3536-het	f4511
1859	3536-het	f4564
1860	3536-het	f4605
1861	3536-het	f4606
1862	3536-het	f4607
1863	3536-het	f4613
1864	3536-het	f4669
1865	3536-het	f4670
1866	3536-het	f4671
1867	3536-het	f4688
1868	3536-het	f4689
1869	3536-het	f4694
1870	3554-heviz	f4033
1871	3563-hideg	f1040
1872	3563-hideg	f2080
1873	3563-hideg	f4128
1874	3577-him	f274
1875	3577-him	f1023
1876	3577-him	f2347
1877	3577-him	f2368
1878	3577-him	f2545
1879	3577-him	f2633
1880	3577-him	f2660
1881	3577-him	f3051
1882	3577-him	f3109
1883	3577-him	f4032
1884	3577-him	f4126
1885	3577-him	f4597
1886	3589-hinta	f171
1887	3589-hinta	f273
1888	3589-hinta	f340
1889	3589-hinta	f341
1890	3589-hinta	f381
1891	3589-hinta	f412
1892	3589-hinta	f413
1893	3589-hinta	f419
1894	3589-hinta	f2042
1895	3589-hinta	f2079
1896	3589-hinta	f2080
1897	3589-hinta	f2258
1898	3589-hinta	f2261
1899	3589-hinta	f2386
1900	3589-hinta	f2437
1901	3589-hinta	f2457
1902	3589-hinta	f2505
1903	3589-hinta	f2588
1904	3589-hinta	f2661
1905	3589-hinta	f2662
1906	3589-hinta	f3101
1907	3589-hinta	f3125
1908	3589-hinta	f4148
1909	3589-hinta	f4239
1910	3589-hinta	f4538
1911	3589-hinta	f4623
1912	3589-hinta	f4664
1913	3610-hiv	f108
1914	3610-hiv	f197
1915	3610-hiv	f214
1916	3610-hiv	f2165
1917	3610-hiv	f2345
1918	3610-hiv	f2346
1919	3616-ho	f100
1920	3616-ho	f101
1921	3616-ho	f108
1922	3616-ho	f120
1923	3616-ho	f126
1924	3616-ho	f142
1925	3616-ho	f197
1926	3616-ho	f214
1927	3616-ho	f221
1928	3616-ho	f240
1929	3616-ho	f242
1930	3616-ho	f248
1931	3616-ho	f535
1932	3616-ho	f543
1933	3616-ho	f546
1934	3616-ho	f547
1935	3616-ho	f563
1936	3616-ho	f565
1937	3616-ho	f566
1938	3616-ho	f567
1939	3616-ho	f571
1940	3616-ho	f1030
1941	3616-ho	f2020
1942	3616-ho	f2023
1943	3616-ho	f2033
1944	3616-ho	f2066
1945	3616-ho	f2131
1946	3616-ho	f2139
1947	3616-ho	f2142
1948	3616-ho	f2165
1949	3616-ho	f2205
1950	3616-ho	f2207
1951	3616-ho	f2289
1952	3616-ho	f2319
1953	3616-ho	f2345
1954	3616-ho	f2346
1955	3616-ho	f2434
1956	3616-ho	f2560
1957	3616-ho	f2651
1958	3616-ho	f3051
1959	3616-ho	f4032
1960	3616-ho	f4119
1961	3616-ho	f4268
1962	3616-ho	f4439
1963	3616-ho	f4441
1964	3616-ho	f4462
1965	3616-ho	f4509
1966	3616-ho	f4510
1967	3616-ho	f4588
1968	3616-ho	f4589
1969	3628-hogy	f214
1970	3628-hogy	f217
1971	3628-hogy	f231
1972	3628-hogy	f542
1973	3628-hogy	f543
1974	3628-hogy	f905
1975	3628-hogy	f925
1976	3628-hogy	f1569
1977	3628-hogy	f2147
1978	3628-hogy	f2345
1979	3628-hogy	f2346
1980	3628-hogy	f2455
1981	3628-hogy	f2482
1982	3628-hogy	f2522
1983	3628-hogy	f2628
1984	3628-hogy	f2713
1985	3628-hogy	f4511
1986	3643-hollo	f120
1987	3643-hollo	f124
1988	3643-hollo	f221
1989	3643-hollo	f248
1990	3643-hollo	f430
1991	3643-hollo	f548
1992	3643-hollo	f550
1993	3643-hollo	f1030
1994	3643-hollo	f1033
1995	3643-hollo	f1590
1996	3643-hollo	f1912
1997	3643-hollo	f2066
1998	3643-hollo	f2219
1999	3643-hollo	f2398
2000	3643-hollo	f2430
2001	3643-hollo	f2476
2002	3643-hollo	f2477
2003	3643-hollo	f2560
2004	3643-hollo	f2651
2005	3643-hollo	f2959
2006	3643-hollo	f3000
2007	3643-hollo	f3045
2008	3643-hollo	f3220
2009	3643-hollo	f4462
2010	3643-hollo	f4509
2011	3643-hollo	f4510
2012	3643-hollo	f4644
2013	3643-hollo	f4651
2014	3643-hollo	f4750
2015	3643-hollo	f4756
2016	3651-homaly	f689
2017	3651-homaly	f2398
2018	3651-homaly	f2737
2019	3651-homaly	f2780
2020	3651-homaly	f2782
2021	3651-homaly	f2816
2022	3651-homaly	f2821
2023	3651-homaly	f2822
2024	3651-homaly	f2825
2025	3651-homaly	f2829
2026	3651-homaly	f2830
2027	3651-homaly	f2959
2028	3651-homaly	f2998
2029	3651-homaly	f3013
2030	3651-homaly	f3016
2031	3651-homaly	f3045
2032	3655-homok	f2820
2033	3655-homok	f2849
2034	3660-hon	f97
2035	3660-hon	f129
2036	3660-hon	f176
2037	3660-hon	f215
2038	3660-hon	f227
2039	3660-hon	f236
2040	3660-hon	f274
2041	3660-hon	f275
2042	3660-hon	f276
2043	3660-hon	f411
2044	3660-hon	f475
2045	3660-hon	f534
2046	3660-hon	f546
2047	3660-hon	f547
2048	3660-hon	f1035
2049	3660-hon	f1561
2050	3660-hon	f2078
2051	3660-hon	f2084
2052	3660-hon	f2199
2053	3660-hon	f2281
2054	3660-hon	f2347
2055	3660-hon	f2368
2056	3660-hon	f2369
2057	3660-hon	f2472
2058	3660-hon	f2501
2059	3660-hon	f2521
2060	3660-hon	f2545
2061	3660-hon	f2560
2062	3660-hon	f2612
2063	3660-hon	f2614
2064	3660-hon	f2630
2065	3660-hon	f2633
2066	3660-hon	f2702
2067	3660-hon	f2737
2068	3660-hon	f2740
2069	3660-hon	f2743
2070	3660-hon	f2821
2071	3660-hon	f2822
2072	3660-hon	f2837
2073	3660-hon	f2838
2074	3660-hon	f3043
2075	3660-hon	f3053
2076	3660-hon	f3104
2077	3660-hon	f3109
2078	3660-hon	f4126
2079	3660-hon	f4128
2080	3660-hon	f4268
2081	3660-hon	f4425
2082	3660-hon	f4533
2083	3660-hon	f4591
2084	3660-hon	f4592
2085	3660-hon	f4597
2086	3660-hon	f4642
2087	3660-hon	f4659
2088	3660-hon	f4660
2089	3660-hon	f4662
2090	3660-hon	f4663
2091	3681-hordo	f231
2092	3681-hordo	f236
2093	3681-hordo	f2044
2094	3681-hordo	f2046
2095	3681-hordo	f2495
2096	3681-hordo	f4511
2097	3681-hordo	f4543
2098	3681-hordo	f4546
2099	3688-horka	f438
2100	3688-horka	f440
2101	3688-horka	f448
2102	3688-horka	f2628
2103	3688-horka	f2631
2104	3688-horka	f3151
2105	3688-horka	f3152
2106	3688-horka	f3153
2107	3688-horka	f3154
2108	3688-horka	f3188
2109	3688-horka	f4572
2110	3688-horka	f4573
2111	3692-horo	f9
2112	3692-horo	f120
2113	3692-horo	f124
2114	3692-horo	f221
2115	3692-horo	f248
2116	3692-horo	f430
2117	3692-horo	f548
2118	3692-horo	f550
2119	3692-horo	f1030
2120	3692-horo	f1033
2121	3692-horo	f2066
2122	3692-horo	f2219
2123	3692-horo	f2304
2124	3692-horo	f2408
2125	3692-horo	f2476
2126	3692-horo	f2477
2127	3692-horo	f2651
2128	3692-horo	f3000
2129	3692-horo	f3045
2130	3692-horo	f3220
2131	3692-horo	f4462
2132	3692-horo	f4509
2133	3692-horo	f4510
2134	3692-horo	f4644
2135	3701-horvat	f178
2136	3701-horvat	f266
2137	3701-horvat	f2232
2138	3701-horvat	f2422
2139	3701-horvat	f2593
2140	3701-horvat	f2634
2141	3701-horvat	f2644
2142	3701-horvat	f2663
2143	3701-horvat	f2669
2144	3701-horvat	f2694
2145	3701-horvat	f3148
2146	3701-horvat	f3198
2147	3701-horvat	f3234
2148	3701-horvat	f4719
2149	3707-hova	f1
2150	3707-hova	f10
2151	3707-hova	f142
2152	3707-hova	f197
2153	3707-hova	f209
2154	3707-hova	f563
2155	3707-hova	f565
2156	3707-hova	f566
2157	3707-hova	f567
2158	3707-hova	f571
2159	3707-hova	f683
2160	3707-hova	f1850
2161	3707-hova	f2131
2162	3707-hova	f2139
2163	3707-hova	f2165
2164	3707-hova	f2304
2165	3707-hova	f2322
2166	3707-hova	f2485
2167	3707-hova	f2522
2168	3707-hova	f2568
2169	3707-hova	f2601
2170	3707-hova	f2651
2171	3707-hova	f2655
2172	3707-hova	f2700
2173	3707-hova	f2706
2174	3707-hova	f3051
2175	3707-hova	f4032
2176	3707-hova	f4033
2177	3707-hova	f4041
2178	3707-hova	f4119
2179	3707-hova	f4441
2180	3707-hova	f4509
2181	3707-hova	f4510
2182	3707-hova	f4651
2183	3709-hoz	f6
2184	3709-hoz	f7
2185	3709-hoz	f134
2186	3709-hoz	f135
2187	3709-hoz	f176
2188	3709-hoz	f209
2189	3709-hoz	f210
2190	3709-hoz	f242
2191	3709-hoz	f247
2192	3709-hoz	f274
2193	3709-hoz	f475
2194	3709-hoz	f527
2195	3709-hoz	f546
2196	3709-hoz	f547
2197	3709-hoz	f555
2198	3709-hoz	f556
2199	3709-hoz	f558
2200	3709-hoz	f572
2201	3709-hoz	f925
2202	3709-hoz	f1025
2203	3709-hoz	f1030
2204	3709-hoz	f1033
2205	3709-hoz	f1035
2206	3709-hoz	f1039
2207	3709-hoz	f1850
2208	3709-hoz	f1858
2209	3709-hoz	f1863
2210	3709-hoz	f2033
2211	3709-hoz	f2050
2212	3709-hoz	f2124
2213	3709-hoz	f2142
2214	3709-hoz	f2143
2215	3709-hoz	f2147
2216	3709-hoz	f2160
2217	3709-hoz	f2162
2218	3709-hoz	f2207
2219	3709-hoz	f2268
2220	3709-hoz	f2285
2221	3709-hoz	f2289
2222	3709-hoz	f2347
2223	3709-hoz	f2368
2224	3709-hoz	f2409
2225	3709-hoz	f2414
2226	3709-hoz	f2430
2227	3709-hoz	f2444
2228	3709-hoz	f2461
2229	3709-hoz	f2490
2230	3709-hoz	f2605
2231	3709-hoz	f2615
2232	3709-hoz	f2644
2233	3709-hoz	f2651
2234	3709-hoz	f2710
2235	3709-hoz	f2713
2236	3709-hoz	f3103
2237	3709-hoz	f3148
2238	3709-hoz	f3151
2239	3709-hoz	f3261
2240	3709-hoz	f3325
2241	3709-hoz	f3352
2242	3709-hoz	f4041
2243	3709-hoz	f4126
2244	3709-hoz	f4268
2245	3709-hoz	f4280
2246	3709-hoz	f4425
2247	3709-hoz	f4434
2248	3709-hoz	f4436
2249	3709-hoz	f4453
2250	3709-hoz	f4477
2251	3709-hoz	f4584
2252	3709-hoz	f4629
2253	3709-hoz	f4630
2254	3709-hoz	f4670
2255	3712-ho	f108
2256	3712-ho	f197
2257	3712-ho	f214
2258	3712-ho	f543
2259	3712-ho	f2165
2260	3712-ho	f2345
2261	3712-ho	f2346
2262	3712-ho	f4119
2263	3722-hos	f194
2264	3722-hos	f196
2265	3722-hos	f197
2266	3722-hos	f214
2267	3722-hos	f535
2268	3722-hos	f543
2269	3722-hos	f555
2270	3722-hos	f556
2271	3722-hos	f1025
2272	3722-hos	f1035
2273	3722-hos	f1850
2274	3722-hos	f2012
2275	3722-hos	f2054
2276	3722-hos	f2165
2277	3722-hos	f2295
2278	3722-hos	f2303
2279	3722-hos	f2345
2280	3722-hos	f2346
2281	3722-hos	f2409
2282	3722-hos	f2414
2283	3722-hos	f2503
2284	3722-hos	f2696
2285	3722-hos	f3058
2286	3722-hos	f3103
2287	3722-hos	f4119
2288	3722-hos	f4280
2289	3722-hos	f4425
2290	3725-hug	f100
2291	3725-hug	f101
2292	3725-hug	f108
2293	3725-hug	f214
2294	3725-hug	f216
2295	3725-hug	f217
2296	3725-hug	f535
2297	3725-hug	f543
2298	3725-hug	f1023
2299	3725-hug	f2020
2300	3725-hug	f2021
2301	3725-hug	f2206
2302	3725-hug	f2345
2303	3725-hug	f2346
2304	3725-hug	f2455
2305	3725-hug	f2520
2306	3725-hug	f2628
